,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,W_6BiwiEVlFSAHQBJcBgTA,Shaved Ice,OH,Troy,45373,1.0,4.0,15 S Dorset Rd,shavedice,40.0494408039549,-84.2265922483784
1,j-vdtKxQizu0QZS47Ff2Iw,Duckys Snowballs And Ice Cream,OH,Troy,45373,23.0,4.5,100 W Market St,shavedice icecream,40.03169,-84.21046
2,_Ih-vRzATcbAWmLGCl_ZEw,Rita's Italian Ice,OH,Kettering,45440,28.0,4.0,3371 East Stroop Rd,icecream shavedice,39.69663,-84.10655
3,EhoCpHUxbmPDDJJgPsy8tQ,Jitterz Coffee Company,OH,Kenton,43326,8.0,4.0,23 N Detroit St,coffee shavedice juicebars,40.6480407714844,-83.6095275878906
0,eGTKqH_RzBFT0NukRHDvyQ,Blossom Juicy Bar,OH,Dayton,45409,68.0,4.5,2801 S Dixie Dr,bubbletea juicebars,39.712801,-84.20119
1,9MdIWvCdHPMC-bkyTVo9qw,Yumi Boba Tea,OH,Dayton,45431,32.0,5.0,170 Woodman Dr,bubbletea juicebars sandwiches,39.766916,-84.121115
2,ej8wodEYQKxfmQlhgynP8Q,Blossom Juicy Bar,OH,Centerville,45440,12.0,4.5,5537 Bigger Rd,bubbletea creperies,39.6617906,-84.1281002
3,waZ5VQ9oo5QoISZ0qqYLCw,Billie Gold Bubble Tea,OH,Dayton,45377,15.0,4.5,,foodtrucks desserts bubbletea,39.89017,-84.19704
4,i_0waQZHn-gvb0SKhJYRPQ,Wat da Pho,OH,Beavercreek,45431,226.0,4.5,3464 Pentagon Blvd,vietnamese noodles soup,39.772329,-84.060129
5,jaotimpxrdgdVzEH7yTf-A,Sweet Tooth - Springboro,OH,Springboro,45066,16.0,4.0,75 N Main St,desserts bubbletea juicebars,39.55871106417034,-84.23361177848561
6,6rnuBEL2WbHDyGGo8XR84A,Blossom Juicy Bar,OH,Kettering,45440,4.0,4.5,5537 Bigger Rd,bubbletea,39.6617904,-84.1281205
7,BfE8IdJGsywKKOsp6s1KMQ,Time 4 Noodle,OH,Dayton,45424,71.0,4.5,4622 Brandt Pike,thai noodles bubbletea,39.8197965,-84.1263481
8,EWxSenxBsfQYJWxpxLWhXQ,Kung Fu Noodle,OH,Dayton,45409,128.0,4.5,2801 S Dixie Dr,chinese noodles bbq,39.7125,-84.20062
9,9FVGI2KP9qXUfHe2OiSxlA,Pho District,OH,Beavercreek,45440,57.0,4.0,4474 Glengarry Dr,vietnamese,39.69379,-84.10351
10,WKBHBgDRn1mBSD8Hnl44XA,Ginger and Spice Asian Bistro,OH,Dayton,45409,167.0,4.5,1105 Brown St,chinese asianfusion,39.7434227,-84.1827831
11,5Kl6Vwhx2YydK9EZEwFUgA,Tokyo Grill & Sushi Buffet,OH,Washington township,45459,73.0,4.5,1061 Miamisburg Centerville Rd,japanese bubbletea sushi,39.62915567,-84.18927
12,lbEiByUExoVyw5e8tBEX9Q,Sima,OH,Dayton,45420,132.0,4.0,1771 Woodman Dr,japanese korean,39.7239303588867,-84.1231155395508
13,3F0xcIZiWGt1EvD910gKsw,Thai Kitchen,OH,Dayton,45458,98.0,4.0,8971 Kingsridge Dr,thai sushi bubbletea,39.63096502204013,-84.22375091667175
14,dqEer7pGTD5rEMBbcqSEdA,Pho Mi,OH,Dayton,45458,167.0,3.5,8990 Kingsridge Dr,vietnamese,39.63001,-84.22442
15,qyG9vY9DxnPtaT_hyJOswg,Tik's Thai Express,OH,Fairborn,45324,150.0,4.0,2808 Colonel Glenn Hwy,thai,39.7780304,-84.0594563
16,b-BM3oqpyXFokzPGFcqcxA,Thai Silver Spoon,OH,Springboro,45066,112.0,4.0,249 W Central Ave,thai,39.558624,-84.239988
17,iBAnxSC95u2swOKQTn3JAQ,Nida Thai Cuisine,OH,Centerville,45459,63.0,4.0,853 E Franklin St,thai asianfusion,39.62908,-84.14318
18,bgLarEC_Vj6uVItHRLsmpw,New China,OH,Dayton,45410,25.0,3.5,2921 Linden Ave,chinese,39.7485122680664,-84.1404266357422
19,1N_EBT501AssLM57qrz_Hg,Massaman Thai Cuisine,OH,Dayton,45419,40.0,4.0,467 Patternson Rd,thai sushi,39.725026,-84.161374
20,1fDy1XKuKk3tUtLOPqsc9w,Blueberry Cafe,OH,Bellbrook,45305,204.0,4.0,72 Bellbrook Plz,breakfast_brunch desserts,39.636978,-84.073382
21,wx_5KGa-uWyEDPpnlSq_eg,Thai Table,OH,Dayton,45429,38.0,4.5,5841 Far Hills Ave,thai sushi,39.66090811716711,-84.15969656971603
22,2PegFd87CdWnKjSE-e04Hg,Coffee Pot,OH,Greenville,45331,32.0,4.5,537 S Broadway,coffee breakfast_brunch bakeries,40.10028,-84.63034
3,DPdFl_exuIJkoz9PmR9CVg,Hawaiian Five-OH,OH,West Chester,45069,1.0,5.0,6855 Tylersville Rd,foodtrucks shavedice,39.357117,-84.396227
4,ouyWLDCfrR64UY7KWHuaaA,The Cone,OH,West Chester,45069,116.0,4.5,6855 Tylersville Rd,icecream desserts shavedice,39.357151367254474,-84.3962730846868
5,s85zkZVxPXhEtxw3FVYCTw,Dairy Dream of Albany,IN,Albany,47320,25.0,3.5,805 W Walnut St,icecream shavedice sandwiches,40.3022537231445,-85.2456741333008
6,C-PcdiqjbMrS1Szg5YE3ew,Paris Banh Mi Cafe & Bakery,OH,West Chester,45069,36.0,4.5,7659 Tylersville Rd,bakeries coffee desserts,39.35318992706297,-84.36899989843369
3,FydM5Fk6htHgsw5FluCkGQ,Rollies,OH,Marysville,43040,18.0,4.0,125 S Main St,icecream bubbletea,40.23568,-83.36736
6,_6-N0i9DDjNi4RL5yUFeVg,Bust N Boba,OH,Marysville,43040,2.0,3.0,,foodtrucks bubbletea,40.23714,-83.36686
4,PxiEaUJgjyh8e7JRt8_BaQ,12 Degrees Italian Ice,OH,Maineville,45039,21.0,5.0,34 Grandin Rd,desserts icecream,39.3469248259205,-84.2193656611758
6,pd1OUKeSfKqIMI3ARggptA,Dai Trang Bistro,OH,West Chester,45069,166.0,4.0,4970 Union Centre Pavillion Dr,vietnamese filipino asianfusion,39.341631,-84.457383
0,jEo_-UKzGV2K_wXqNggdpQ,Hoku Poke,IN,Muncie,47303,30.0,4.0,1615 W University Ave,poke bubbletea icecream,40.1975753106956,-85.4048695767494
0,B8rvW6Pn5p-5lr9xLcnpbA,Tropical Chill Hawaiian Ice,OH,Hilliard,43026,1.0,5.0,,foodtrucks shavedice,40.0219573974609,-83.1817474365234
2,H9BzLqIz11RfOCeUhqIy7w,Chilljoy Frozen Treatery,OH,Columbus,43206,13.0,5.0,,foodtrucks shavedice icecream,39.9350010716894,-82.9928531968343
3,aFN715Cwdp4sOCztc00l3w,Hawaiian Shave Ice Trailside,OH,Loveland,45140,12.0,5.0,230 Railroad Ave,shavedice,39.2696151733398,-84.257194519043
6,ZeMT6gHqfbMUAm8px4YsVQ,Bubba's Shaved Ice Snoballs,OH,Grove City,43123,9.0,4.5,4075 Hoover Rd,shavedice,39.8801591407695,-83.0699250850168
8,JVubH6PkesGimSCZyaMQyQ,The Water Ice Shoppe,OH,Columbus,43229,5.0,4.5,,streetvendors shavedice cheesesteaks,40.08585934389202,-82.97601491135498
10,i824OlAbwAIpsqldayJzPw,Rita's Italian Ice,OH,Columbus,43220,84.0,4.5,2116 W Henderson Rd,icecream desserts shavedice,40.0575292538154,-83.0749021995329
11,dJgBe5zjv8ILrVMDDMVHqg,The Columbus Coffee,OH,Powell,43065,1.0,5.0,,coffee foodtrucks shavedice,40.15559,-83.08782
12,gIIOGLIKYJf79WBbjeY84Q,Tea Zone Bakery & Cafe,OH,Columbus,43214,96.0,4.0,5025 Olentangy River Rd,bakeries coffee,40.0608844907124,-83.0397296936707
13,KyAYhtGx_XW4-i6AyK_Nnw,Bonifacio,OH,Columbus,43212,331.0,4.0,1577 King Ave,filipino breakfast_brunch bars,39.9915,-83.04924
14,LV-ntcW1SpOUwYjGYKws8Q,Marlow’s Steaks,OH,Gahanna,43230,4.0,5.0,93 N High St,cheesesteaks foodtrucks,40.02022763704288,-82.87839417387151
16,Odr51X81uNRlSd_SPOoK-Q,Rita's Italian Ice,OH,Gahanna,43230,24.0,4.5,200 Granville St,icecream desserts shavedice,40.0189895629883,-82.8742752075195
17,kFT2RIf7gknFiPeyNx2jjw,Tensuke Express,OH,Columbus,43220,424.0,4.5,1155 Old Henderson Rd,noodles ramen,40.05088,-83.051191
18,0jFrTHMEyIlHX0i_185tnw,Belle's Bread,OH,Columbus,43220,366.0,4.5,1168 Kenny Centre Mall,bakeries cafes customcakes,40.0501763839821,-83.0516333315606
19,OqaBl_7oByZpH-9nx1ElDA,Rita's Italian Ice,OH,Westerville,43081,28.0,4.0,520A S State St,shavedice icecream desserts,40.11217,-82.92604
20,ZgUDIKt1wPSRrreoHV2-Cw,Dolsot Bistro,OH,Mason,45040,125.0,4.5,7876 Mason Montgomery Rd,korean,39.324695,-84.311496
