,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
0,jNd1zYkXFBX4PmuYpiGyBQ,Paradise Snow Shaved Ice,KY,Hartford,42347,1.0,5.0,S Main St,shavedice,37.4443504693231,-86.8982295421598
1,s33Vi9Kwam0l2xCeZvvxmA,The Snow Shack Shaved Ice,KY,Morgantown,42261,1.0,5.0,111-115 West Porter St,shavedice,37.225005,-86.685407
2,aCNuUoB3HthDYoL1DMChNg,Krakt Ice,KY,Rineyville,40162,1.0,5.0,,shavedice foodtrucks,37.75015624527965,-85.97030377693736
3,atsReHJJTbzErMphF-3lMA,Pelican's SnoBalls: Bowling Green,KY,Bowling Green,42104,11.0,3.5,5844 Scottsville Rd,shavedice shavedsnow desserts,36.9159104,-86.4067885
4,M6_KHYjjebMQ6NYJIs9Lcg,Maddy's Shave Ice,KY,Fort Knox,40121,1.0,5.0,1 Mobile Concession,shavedice,37.919256,-85.9406745
5,Wz8UA-498eJM-Qjr3Kh2Dw,Bluegrass Brad's,KY,Scottsville,42164,1.0,5.0,1804 Old Gallatin Rd,shavedice icecream,36.73665,-86.21136
6,5mrmpAo_FRd-7RlPbue21A,Charleys Cheesesteaks,KY,Fort Knox,40121,4.0,2.5,125 Binter St,shavedice sandwiches,37.885944,-85.954807
0,dx79w8oS-Q5ewYmUuCRYBA,K & L Asian Restaurant,KY,Bowling Green,42103,57.0,4.0,1640 Scottsville Rd,vietnamese asianfusion,36.9714136875846,-86.4332413673401
1,vUXdOFiIKnYHRf8kx006vQ,Best Donuts,KY,Franklin,42134,14.0,4.0,201 W Cedar St,donuts breakfast_brunch bubbletea,36.7222504,-86.5792755
2,K1-kUB8kqVT8zcv7Pdru_g,2B Thai,KY,Elizabethtown,42701,224.0,4.5,3040 Ring Rd,thai,37.71058,-85.83883
3,IblSVD4XKbInQiYdoRj3iQ,Boba Lounge and cafe,KY,Bowling Green,42101,48.0,4.0,1542 US 31 W Bypass,bubbletea vietnamese,36.980045,-86.446608
4,aav99RM-AOgbe9_nnyL46g,Boba Lounge and Cafe,KY,Bowling Green,42101,2.0,5.0,1542 US 31 W Bypass,asianfusion bubbletea,36.980046,-86.4466093
5,V3X6cgLTVnXVMRjcM0-21A,Zogam Khai Restaurant,KY,Bowling Green,42101,36.0,4.5,111 Old Morgantown Rd,thai asianfusion,36.98872141821915,-86.45726252149584
2,dZcnLC-iRsGAkum685CLrg,Big Mike's Shaved Ice,KY,Louisville,40204,36.0,5.0,1265 Bardstown Rd,shavedice,38.23623,-85.71647
5,ldt2803-emIR8L-AtMTgHA,Snow To Go,KY,Louisville,40258,2.0,5.0,6405 Greenwood Rd,shavedice,38.1449019346596,-85.8710854847715
6,VmZDiQzbE15OZRfbROMReA,SnoWhat Snoballs,KY,Louisville,40203,63.0,5.0,1270 S Preston St,shavedice foodtrucks,38.23140097967878,-85.7502213433952
7,VKScUr-1QlItfd0sxV0u9A,Boudreaux's New Orleans Style Sno-Balls,KY,Middletown,40243,48.0,4.5,11816 Shelbyville Rd,desserts shavedice,38.24779,-85.53622
8,5VaggThwAwerztHPt809cg,Tikiz of Louisville,KY,Middletown,40223,1.0,5.0,,shavedice icecream foodtrucks,38.25832,-85.54185
9,aCX_tXQ_JuYQtA6jOXPSHg,Philly’s Best Frozen Desserts,KY,Louisville,40218,36.0,4.5,3912 Bardstown Rd,desserts shavedice icecream,38.194582,-85.652508
10,wH3qUswO9tr9e6g7aSVEvA,Inolvi's Shave Ice Temptations,KY,Louisville,40229,1.0,3.0,1679 Old Preston Hwy N,shavedice,38.08009138785582,-85.66834378219224
