,id,name,state,city,zip code,review count,rating,address,categories,latitude,longitude
3,loLgUPaQnY3WkeF598Rzig,Hi Pot - Bethlehem,PA,Bethlehem,18015,36.0,4.5,312 E 3rd St,taiwanese ramen hotpot,40.61188,-75.37411
5,7EY7Vf6j8IYxrS6nYtq9VA,Jasmine Smoothie World & Bubble Tea,PA,Fullerton,18052,6.0,3.0,250 Lehigh Valley Mall,coffee juicebars bubbletea,40.63134362380737,-75.4810739139671
7,PAo3XB6A46wMiTcbLQG9qw,U & Tea,PA,Bethlehem,18015,133.0,4.5,119 E Third St,chinese,40.6120825123756,-75.3764237836003
8,Dt9WTOy__smPWVF9TmdSiA,Honmono Sushi,PA,Allentown,18101,2.0,5.0,27 N Seventh St,sushi,40.60314,-75.47182
9,7_gA0AiaiMJ9PDw7TOIiEQ,chopfin,PA,Allentown,18104,19.0,4.0,1403 N Cedar Crest Blvd,bubbletea poke mexican,40.611964,-75.531725
10,7OY_OiXgtWKpqS_Axx9FlA,Stations Cafe,PA,Bethlehem,18018,53.0,4.0,559 Main St,icecream vegan cafes,40.6220024,-75.3821519
14,Ge06gd57wLKoJkjvv0mtww,Jenny's Kuali,PA,Bethlehem,18015,166.0,4.5,102 E 4th St,malaysian noodles,40.61025,-75.37694
15,a3MuD7Ew64FvK2plQzTKaA,Hai Ky Pho Ga,PA,Fullerton,18052,102.0,3.5,1236 MacArthur Rd,vietnamese,40.622689,-75.481889
16,7b7zmjtoY7HySMhP4Jgwew,Pho Viet Royal,PA,Bethlehem,18018,58.0,4.0,2126 W Union Blvd,vietnamese,40.6290756,-75.41890871642234
17,wCQoWo5wDgAVUxxFdDm8ug,Rakkii Ramen,PA,Bethlehem,18015,140.0,3.5,328 S New St,ramen noodles,40.610744,-75.378537
18,21Qy9s-hv-2OJVWY_14eDA,Touch Thai,PA,Bethlehem,18018,116.0,3.5,549 Main St,thai,40.6217194,-75.3823776
20,1eCqQdJP0ZcHblCTKfWFAw,Ginza Sushi,PA,Bethlehem,18018,5.0,4.5,1903 W Broad St,sushi,40.62342,-75.41172
0,tYsPoLzuG7f_X0XvXPzgMA,Frozen Island,PA,Coopersburg,18036,4.0,5.0,,shavedice foodtrucks icecream,40.51151,-75.3911
1,6m27c7Xn06Px16LXFwsLyg,LAS Delicias El Paraiso,PA,Wilkes-Barre,18701,13.0,4.5,401 S Main St,shavedice juicebars,41.2392108032083,-75.8945666238714
2,51Xq1pj1ebobbY-Kgyxw3A,Bubble in Paradise,NJ,Denville,07834,59.0,4.5,38 Broadway,bubbletea juicebars shavedice,40.892303,-74.476839
4,paclKOhZkNRJkzFs_vOuwQ,Fruity Yogurt,NJ,Hillsborough,08844,50.0,4.5,424 Rt 206 S,icecream bubbletea shavedice,40.505131,-74.644339
8,mSrbYrMCScE1CVddi6kqQg,Rita's Italian Ice,PA,Hazleton,18202,2.0,4.5,741 Airport Rd,icecream desserts shavedice,40.988222,-76.011083
10,ln3RV7or6kd20sea3czzTg,Rita's Italian Ice,PA,Kingston,18704,4.0,4.0,355 Market St,icecream desserts shavedice,41.2563689749604,-75.891557
11,ftMDXpZtR-JuM0z1AKfh2Q,Rita's Italian Ice,PA,Scranton,18508,3.0,3.0,534 Scranton-Carbondale Hwy,icecream desserts shavedice,41.4634276273134,-75.6516453373054
14,y5_nDJJXckgZfWuocFtUUQ,Rita's Italian Ice,PA,Scranton,18505,1.0,2.0,1019 S Washington Ave,icecream desserts shavedice,41.3981439,-75.6743949
16,b-66j0jyXSZMKwgW8rqLKA,ViVi Bubble Tea,NJ,New Brunswick,08901,39.0,4.0,6 Easton Ave,bubbletea,40.4967719814979,-74.4472103122739
17,X6-jTrYB8EMU3bz1_bDDOg,Dan Zai,NJ,Green Brook Township,08812,232.0,4.0,299 US-22,sushi ramen,40.5899052108308,-74.5000356944174
18,M_i3UBpgyYVGEXM6XQoujw,Kuay Tiew Noodles & More,NJ,Somerville,08876,275.0,4.5,42 W Main St,thai noodles,40.56888998872064,-74.61286336158386
19,p04KtAlIOpzYccg0x3hf1Q,Acai Express,NJ,Rockaway,07866,38.0,3.0,395 Mt Hope Ave,acaibowls juicebars,40.90740957252784,-74.55890110203372
20,y0NwHGRVwMZcQkhsC8KYHw,Rita's Italian Ice,PA,Allentown,18104,2.0,5.0,4000 Dorney Park Rd,desserts shavedice icecream,40.57947790489072,-75.53419602879731
21,BeL9ZoZZnpePM5k-Jp1kqw,Rita's Italian Ice,NJ,Flanders,07836,5.0,3.5,286 Route 206,desserts shavedice icecream,40.832215,-74.71007
22,1fjSEO-5JMP8jcn-7F1T1g,Rita's Italian Ice,NJ,Clinton,08809,3.0,4.5,2632 Rt 31 S,icecream desserts shavedice,40.670877,-74.915428
23,_yIN5PPNJ05YKPKuF9KkbQ,Saigon Subs & Café,NJ,Morristown,07960,442.0,5.0,98 Elm St,vietnamese bubbletea sandwiches,40.796422,-74.474255
24,-vs6u1s7nQ6qjCKzjxzNDw,Pho Today,NJ,Bridgewater,08807,279.0,3.5,623 E Main St,vietnamese,40.56383922,-74.57720779
25,KxEkHwXgy44EA2p1-uw6bA,Rita's Italian Ice,NJ,Flemington,08822,3.0,3.0,23 NJ-12,desserts shavedice icecream,40.50276,-74.8554
26,KBidOWz0clYioxvlmUsOKw,Cinders Wood Fire Grill,NJ,Mine Hill Township,07803,241.0,3.5,319 US-46,bars italian breakfast_brunch,40.88020802932819,-74.60716923917002
27,blQhf-nMBBp0O2wRXBkyeg,Malay,NJ,Morristown,07960,267.0,4.0,147 Morris St,thai malaysian asianfusion,40.7965176,-74.4744841
29,DYLPogZ7ApvbNk-uw8lcHA,Rita's Italian Ice,PA,Dunmore,18512,2.0,3.0,139 S Blakely St,desserts shavedice icecream,41.4205108,-75.6314636
30,5Sz7j2FXRqQC5Bo_O8gpeQ,Fujiyama,NJ,Hackettstown,07840,196.0,4.0,1954 Rte 57,japanese sushi,40.8217247,-74.8355534
31,KvyBzPAQZX71Yxd9Yf9zGg,Noches de Colombia,NJ,Randolph,07869,262.0,3.5,140 Route 10 W,colombian spanish bars,40.874144,-74.539645
33,lQc6KDq-B66P5agA7VroQQ,Rita's Italian Ice,NJ,Bridgewater,08807,18.0,4.5,1359 Prince Rogers Ave,desserts shavedice icecream,40.5880314,-74.6126259
35,1XMXh99_EUagovSKWGvt3g,Rita's Italian Ice,PA,Hellertown,18055,12.0,3.5,1130 Main St,icecream desserts shavedice,40.5856411904097,-75.3414045274258
39,_hgqKj5-FJYuVXmrzbzLHw,Rita's Italian Ice,PA,Allentown,18103,4.0,4.0,1052 W Emaus Ave,icecream desserts shavedice,40.570405,-75.470274
40,wLwmVW6-uzRciuWUOOiTug,Monchy's Colombian Grill,NJ,Dover,07801,34.0,2.5,19 Bassett Hwy,colombian,40.885074,-74.559416
42,t-qIvDKpSSjKGi_d1_MCTQ,Rita's Italian Ice,NJ,Whitehouse,08889,4.0,4.0,547 Route 22,desserts shavedice icecream,40.6183,-74.75798
43,6YH_etEV_xxf5_Xo4qDjcg,Rita's Italian Ice,NJ,Middlesex,08846,14.0,4.0,1250 Boundbrook Rd,icecream desserts shavedice,40.579856,-74.501218
44,LsJXLiK8NW6KQZQPvzF_Vg,Rita's Italian Ice,NJ,Hillsborough,08844,4.0,3.0,381 Triangle Rd,icecream desserts shavedice,40.518797,-74.632786
45,ih7574KWLfxxsf8fPvUOzA,Rita's,PA,Wescosville,18106,6.0,2.0,5681 Hamilton Blvd,icecream desserts shavedice,40.560604,-75.567907
4,w4qJpxjBkDSIOzIW_MN5DA,Aloha Poke Bowl,PA,Fogelsville,18051,21.0,4.5,7801 Glenlivet Dr W,poke hawaiian bubbletea,40.59128,-75.63122
18,hc0AiofObGxT8ONpXK2EaA,Asia,PA,Allentown,18103,105.0,4.0,1102 E Susquehanna St,chinese asianfusion,40.592357635498,-75.4302520751953
15,72xHEGNDhqhza7avYJY-jQ,Rita's Italian Ice,PA,Schuylkill Haven,17972,4.0,3.5,277 Route 61 S,icecream desserts shavedice,40.6408703,-76.1580212
4,pNziGahf0dgWa2nfavW2eA,Milfords Daily Grind,PA,Milford,18337,8.0,3.5,115 7th St,coffee desserts,41.32454,-74.80838
5,1zNX-UuT15NW7Tipy2Y1NA,Topo Restaurant,NJ,Hackettstown,07840,177.0,4.0,218 Main St,vietnamese,40.8522083,-74.8274988
6,L_pDXwwKgCnFDHL5UHzPcg,Gaza Ramen & Sushi House,NJ,Hackettstown,07840,100.0,4.5,915 Rt 517,sushi ramen korean,40.8708564723238,-74.8253497601155
7,hI3O1Zyz7hqukH7yqE3hoA,Pho 57,NJ,Hackettstown,07840,32.0,3.5,1885 NJ-57,juicebars vietnamese icecream,40.820314399688016,-74.83802145293177
1,9Vp7QwQDA46i_BsGC3CbFQ,Kona Ice of Central Morris County,NJ,Parsippany,07054,1.0,5.0,,shavedice foodtrucks,40.86204,-74.40612
2,wEhVblSf_ks50GC5N_QZGw,Cafe Leah,NJ,Palisades Park,07650,363.0,4.0,225 Broad Ave,desserts cafes coffee,40.84661,-73.99931
3,1OUl9rSRujDqL3Hl32ZWxw,Cafe Mocha,NJ,Palisades Park,07650,237.0,4.0,125 Broad Ave,breakfast_brunch cafes,40.84523,-74.00025
4,mCddxCyJvT-OrRXtrlcj3g,Bobaly,NJ,Fair Lawn,07410,22.0,5.0,13-20 River Rd,bubbletea shavedice,40.93457362544739,-74.13355718861736
5,k0rgC1UdwEe3pm76dlbvJw,Super Scoops,NJ,Parsippany,07054,39.0,4.5,325 Parsippany Rd,icecream desserts shavedice,40.8550188,-74.4270782
6,Wg1ridLw4-rVV_RoSaq6AA,Cocohodo,NJ,Closter,07624,28.0,5.0,255 Closter Dock Rd,bakeries coffee bubbletea,40.9723529,-73.9606622
7,5JD5bSOGUF-sfGipg5BuvA,Sunshine Ice,NJ,Weehawken,07086,89.0,4.5,4514 Park Ave,juicebars coffee shavedice,40.7775611057456,-74.0181209519506
8,5-WmIcDA3CRHXykLIGmmLw,Cafe Oak,NJ,Palisades Park,07650,85.0,4.0,329 Broad Ave,cafes,40.849307,-73.997234
9,WkI4HbTsAwU9HSGdmKxC8g,Y&E Creations,NY,Middletown,10941,9.0,5.0,1 N Galleria Dr,desserts donuts shavedice,41.452845,-74.368394
10,0gCUhxXl1rb1myDTZuqBhA,Kudo Society Cafe,NJ,Palisades Park,07650,377.0,4.5,138 W Central Blvd,coffee bubbletea cafes,40.85112,-74.00307
11,IkyRp47Jpbk_AQ35qlr-eg,Bird & Branch,NY,New York,10036,359.0,4.5,359 West 45th St,coffee desserts,40.7603099,-73.99087
13,PIWVE71TMfG6EcK0OeBCjQ,Gateaux Bakery & Cafe,NJ,Closter,07624,35.0,3.5,570 Piermont Rd,bakeries cafes,40.968964,-73.953928
14,-HpCsFpk8PwFpbmEELmg6g,Semicolon Cafe,NY,New York,10032,73.0,4.5,9 Edward M Morgan Pl,coffee sandwiches,40.834633,-73.94522
15,4GZV8h_Sa_jq1hEKF85kkg,Eemas Cuisine,NJ,Orange,07050,4.0,5.0,406 Tompkins St,hawaiian filipino catering,40.7666141,-74.2462922
16,XBrAj-qf4jjPo--1TBApHQ,Rita's Italian Ice & Frozen Custard,NY,Middletown,10940,9.0,3.5,92 Dolson Ave,juicebars shavedice icecream,41.43235012619822,-74.42294247361069
17,7pdx3YznypquKGle-7OOxQ,Cafe Rx,NJ,Cresskill,07670,46.0,3.0,2 Piermont Rd,cafes,40.93771,-73.96225
18,qPbl8EBPmY0nF6-BXQxt0Q,The Blossom,NJ,Palisades Park,07650,64.0,3.5,320 Broad Ave,delis breakfast_brunch coffee,40.8487,-73.99685
21,8Zns7XdCBU7DdUsPuVInbA,Tous Les Jours,NJ,Closter,07624,62.0,4.0,40 Homans Ave,coffee bakeries desserts,40.972598,-73.959382
22,MQ6xAkWJ2JE6fuzXu-hXUA,Caffe Bene - Fort Lee,NJ,Fort Lee,07024,177.0,3.0,1636 Palisade Ave,cafes,40.84985679870758,-73.96812548237237
24,5nBBHCtvcJzkwTKmd6AHPA,Mavi's Pizza and Pasta,NJ,Fort Lee,07024,243.0,4.0,237 Main St,bubbletea pastashops pizza,40.852023,-73.97158
25,oRF8tpn0SoXb6QP7qf0iPg,Tea Magic,NY,New York,10025,224.0,3.5,2878 Broadway,coffee juicebars tea,40.8052599,-73.96558
26,Rk0uSitjoPuizMQu-ythlA,Palm Trees Dessert,NY,West Nyack,10994,1.0,5.0,4292 Palisades Center Dr,icecream shavedice desserts,41.09801063869928,-73.9568397
27,pjtSa2tcTvSEk6II9FxuBA,Mara Mara,NJ,Palisades Park,07650,19.0,4.0,110 Broad Ave,sandwiches breakfast_brunch juicebars,40.8488373683771,-74.00010580000004
29,JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,NJ,Edgewater,07020,1770.0,4.5,595 River Rd,japanese sushi intlgrocery,40.8158107608922,-73.9801246070119
31,FLRQ-xnaSRmQ9j40Glnvmw,Mama Fina's  House of Filipino Sisig,NJ,Elmwood Park,07407,275.0,4.0,95C Broadway,filipino,40.919642,-74.124352
32,x2kM5s7I7bppxsychF2Gbg,Blue whale,NJ,East Rutherford,07073,21.0,3.5,1 American Dream Way,chinese bubbletea,40.80896,-74.07074
33,XKDHsS8PevoEdFLNtt05FA,Shuya Cafe De Ramen,NY,Astoria,11103,317.0,4.5,42-13 Broadway,ramen,40.758007205736,-73.9167939666258
34,mGGK3_Zt49HxQaEU-lhIFg,D'avant Bakery,NJ,Palisades Park,07650,192.0,4.0,449 Broad Ave,coffee bakeries cakeshop,40.8515212947963,-73.9955315337295
35,wVZmnDlPDdVHI01_XLfBXQ,Beijing Hot Pot,NJ,Rutherford,07070,61.0,3.5,12 Sylvan St,hotpot chinese,40.827236,-74.1036817
36,aH_xLAO-jaeSsbHUav-R0A,Jubilee Chocolate Cafe,NJ,Palisades Park,07650,201.0,4.0,322 Broad Ave,desserts cafes coffee,40.8489702,-73.9969001
37,4xOPFgrVjxKmRPlfKH-Meg,Binh Duong,NJ,Bloomfield,07003,671.0,4.0,61 Belleville Ave,vietnamese,40.7974008,-74.1816965
38,0uk7ctUq9ppLLaAt1ZZK5A,KAI Sweets Cafe,NJ,Edgewater,07020,92.0,3.5,595 River Rd,cafes japanese creperies,40.816245803491384,-73.98001054243791
39,l8F-LhA_LJgzY4pXeJRiIQ,Soosanghan Pocha,NJ,Palisades Park,07650,111.0,4.0,243 Broad Ave,korean pubs,40.846433,-73.998589
41,NXc41clC71XOmSw5c_bvqg,Q Tea Tapas,NJ,Fort Lee,07024,217.0,4.0,242 Main St,bubbletea sushi poke,40.8515995838956,-73.9720886366116
42,9_hmh7Auc-KNMnPqSOuqag,Cafe Mignon,NJ,Leonia,07605,33.0,4.5,332 Broad Ave,cafes desserts coffee,40.86239,-73.98785
43,T4yKvlaCm0Y3TeWc2Or5Mg,Bollywood Grill,NJ,Lake Hiawatha,07034,305.0,4.0,435 N Beverwyck Rd,indpak hotdogs sandwiches,40.876017624730835,-74.38157512947225
44,1Sy1rzU0IvKFd-dukKuoKQ,Delicioso Coco Helado,NY,New York,10025,19.0,4.0,SE Corner Of 96th And Broadway,foodstands icecream,40.7946860945143,-73.971886928185
45,5pTQKdoMv_N1l2q06OFMYg,Empire Nutrition -Montclair,NJ,Montclair,07043,4.0,5.0,598 Valley Rd,juicebars acaibowls healthmarkets,40.84089,-74.20818
46,GxavfPsxlWnRB_98BwkPUQ,Tospia,NJ,Palisades Park,07650,50.0,4.5,215 Broad Ave,cafes sandwiches,40.846011,-73.999499
48,Zld3i2mC6GhVKBmqLB26zQ,Ralph's,NY,Astoria,11102,6.0,4.5,30-02 30th St,shavedice icecream juicebars,40.767157,-73.922524
0,YfC_sbQsHL_Nhn2pInxCwA,Cocohodo,NJ,Palisades Park,07650,41.0,3.5,262 Broad Ave,coffee icecream bakeries,40.847479,-73.997842
1,XnBKN38V-V-ErN0g-0eCTw,Penang Malaysian & Thai Cuisine,NJ,East Hanover,07936,460.0,4.0,200 Route 10 W,thai malaysian,40.8093879,-74.3753335
2,P6SMP91qNL_hzpj2aqEEWw,Koko Loko Coffee,NJ,Palisades Park,07650,115.0,3.0,322 Commercial Ave,cafes sandwiches,40.851814,-74.001792
3,8pl9oj0zdSU6X6Gp-Q3mVg,Rita's Italian Ice,NJ,Pequannock,07440,16.0,4.0,225 Newark Pompton Turnpike,icecream desserts shavedice,40.9472124,-74.2892733
4,eMPpgfTIZt-qEZWO1VzvFw,City Kitchen,NY,New York,10036,485.0,4.0,700 8th Ave,food_court,40.75857539207855,-73.98851840000066
5,et9pAFtSvNOct9Qcmtcf7g,Mido Japanese,NY,New York,10024,248.0,4.0,612 Amsterdam Ave,japanese sushi,40.7900491,-73.9734598
8,BsDu_kup3lJ2QHb-Botpeg,Covacha,NY,New York,10023,75.0,4.5,368 Columbus Ave,mexican,40.78110489839311,-73.97644500326436
9,SUzHgBnyIMipRHFc0PiXxQ,Rita's Italian Ice,NJ,Glen Rock,07452,25.0,4.0,1020 Maple Ave,icecream desserts shavedice,40.9526238,-74.1360506
10,E3B6-oyidrfFSqLo-nCLrA,Rita's Italian Ice,NJ,Mahwah,07430,18.0,2.5,3 Miller Rd,icecream desserts shavedice,41.094416,-74.1461463
11,5JLhDQviFJpk51SWxRWH7Q,Bamboo Grill,NJ,Bergenfield,07621,88.0,3.5,54 S Washington Ave,filipino asianfusion,40.9261282,-73.9967216
12,YtodbLOZumHLbo97t-1LOg,Tropical Hut,NJ,Maywood,07607,23.0,4.0,104 W Pleasant Ave,filipino,40.9053382309804,-74.0643499852662
13,diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,NY,New York,10018,577.0,4.5,431 W 37th St,japanese seafood,40.7561930774282,-73.9966090932068
14,lc8oROJ67VcPqJd33zDvOg,Tea Magic,NY,New York,10023,41.0,3.5,239 W 72nd St,bubbletea,40.7793834898764,-73.9829937368632
15,093cfHd4VSqyr5sSjdZmdQ,Mr BBQ,NJ,Englewood Cliffs,07632,233.0,4.0,150 Sylvan Ave,korean bbq,40.87057,-73.95717
16,a-Bq_yXFVk2PptoWpmry3w,Pye Boat Noodle,NY,Astoria,11106,907.0,4.5,35-13 Broadway,thai noodles,40.76043,-73.92152
17,svXAPghDQ84t86p-Bhh7iA,Rita's Italian Ice,NJ,Bloomfield,07003,31.0,4.0,1066 Broad St,desserts icecream shavedice,40.8281423896551,-74.1870890557766
18,fvAPtk-nOfDFjXdLZGd7TA,Jollibee,NY,New York,10018,417.0,3.5,609 8th Ave,hotdogs filipino chickenshop,40.75576552343539,-73.99116373434124
19,qrncvjkiKN5Z-JC06ygy6A,Hutong,NY,New York,10022,397.0,3.5,731 Lexington Ave,dimsum cocktailbars breakfast_brunch,40.761551,-73.967443
20,KGFudcZaG3Q7hv8dVcowvw,Paris Baguette,NJ,Palisades Park,07650,111.0,3.5,408 Broad Ave,bakeries coffee cakeshop,40.85006,-73.99596
21,KiPTSHk23by-8Y0PlroGKw,Rita's Italian Ice,NJ,East Orange,07018,14.0,4.0,513-517 Main St,icecream desserts shavedice,40.766221,-74.217565
22,MudZO8HTIUUEH8zjb9Hn5A,Bilao Filipino Cuisine,NY,New York,10021,122.0,4.0,1437 1st Ave,filipino,40.769598,-73.955068
23,1kzqEbA6fs6RWzT88mO6VA,Paris Baguette,NJ,Fort Lee,07024,85.0,3.5,185 Main St,coffee bakeries cakeshop,40.8511977,-73.9693398
24,aIXcqLgAxkQvh_vS9pUltQ,Rita's Italian Ice,NJ,Englewood,07631,16.0,3.5,4 W Palisade Ave,icecream desserts shavedice,40.89385,-73.97562
25,1o8jSYyJNZYo3v25jYrkgA,Paris Baguette,NJ,Ridgefield,07657,31.0,3.5,321 Broad Ave,bakeries coffee cakeshop,40.8245490765603,-74.0112469524457
26,_tHF8-3rbyMesgdkQzB2yQ,Serendipity 3,NY,New York,10022,4382.0,3.0,225 E 60th St,newamerican burgers hotdog,40.761851,-73.9649001
27,HmttG7ZJstbcc4W9hj9b6Q,Rita's Italian Ice,NJ,Lodi,07644,39.0,3.5,184 Essex St,icecream desserts shavedice,40.888806,-74.068588
28,bdkM4D9_OxHvFnkYL224eA,TUCANES Restaurant,NJ,Prospect Park,07508,54.0,4.5,299 N 8th St,latin steak spanish,40.93377,-74.17222
30,RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,NY,New York,10022,1221.0,4.0,248 E 52nd St,ramen,40.756155,-73.968141
31,WyiTT3VHjzowMnOnUpZ7TQ,Empellón,NY,New York,10022,376.0,4.0,510 Madison Ave,mexican cocktailbars desserts,40.75972,-73.97472
32,QenQiEGzs13ekpcsS3TtiQ,Paris Baguette,NJ,Fort Lee,07024,114.0,3.5,1635 Lemoine Ave,bakeries coffee cakeshop,40.8505398116565,-73.9706432586887
33,vu3pG38Wdyr7aFuuJVgqyw,ViVi Bubble Tea,NY,New York,10036,305.0,3.5,607 9th Ave,bubbletea taiwanese,40.7593397667085,-73.9921604184253
34,-Exv1AEsaKU6Cdb2TO_ZUg,The Lobster Club,NY,New York,10022,112.0,4.0,98 E 53rd St,sushi japanese asianfusion,40.758301,-73.971868
35,EtgNqPyHjN2sCi_LTXvAIQ,Bagel Crepas Cafe,NJ,West New York,07093,30.0,2.5,5520 Hudson Ave,breakfast_brunch creperies burgers,40.7842859330971,-74.0147852547378
36,Ug2_5DOrlfaU1Pce5Lvikw,Garden Shabu & Grill,NJ,Little Ferry,07643,195.0,4.0,1 Valley Rd,hotpot seafood steak,40.854026,-74.033212
37,bGOnuGMDf9gVfrrnwOgZSQ,Rita's Italian Ice,NJ,Nutley,07110,22.0,3.5,401 Centre St,icecream desserts shavedice,40.8150996155698,-74.1627255088167
38,SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,NY,New York,10019,1321.0,4.0,40 W 57th St,sushi japanese,40.7636210840864,-73.9765048613641
39,U_YjeT5GzYSNXEG9dIIUWA,Rita's Italian Ice,NJ,Butler,07405,4.0,2.5,401 Main St,desserts shavedice icecream,41.0050623923216,-74.3426173781482
40,DgzQP-fH8ITqt-iYVvekbw,Gata Golosa Astoria,NY,Astoria,11106,27.0,4.0,30-18 Broadway,colombian cafes breakfast_brunch,40.761992,-73.925725
41,gZNsdzoWMSE2NEnWv77d1Q,Rita's Italian Ice,NJ,Little Falls,07424,16.0,4.0,66 East Main St,desserts icecream shavedice,40.879447,-74.221656
42,nIYdswP9v_SbE4-dqY9PFA,Rita's Italian Ice,NJ,North Arlington,07031,15.0,3.0,50 River Rd,icecream desserts shavedice,40.78726,-74.14474
43,QJTLAOMNvhV1_jPfcQ_qPw,Nippon,NY,New York,10022,184.0,4.0,155 E 52nd St,sushi japanese,40.75743,-73.97042
44,wx9mXol6jOrUoAK4vaFS9Q,Mission Ceviche,NY,New York,10021,561.0,4.5,1400 2nd Ave,peruvian,40.7692325,-73.9578759
45,bYfdVbxXrSv9vrA7ZXEWAw,Rita's Italian Ice,NJ,Wood-Ridge,07075,15.0,2.5,191-2 Hackensack St,icecream desserts shavedice,40.8471068087889,-74.0829559799039
46,H_KyiRhwho8rdlw_R93_0Q,Marea,NY,New York,10019,2210.0,4.0,240 Central Park S,italian seafood wine_bars,40.7674213694566,-73.9810554368179
